"search","Model","stock","price","1","2","3","4","5","order"
"7953YM01","NK7953YM01","5","1360","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7953YM01_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7953YM01_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7953YM01_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7953YM01_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7953YM01_5.jpg"")"," "
"7953YM02","NK7953YM02","7","1360","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7953YM02_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7953YM02_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7953YM02_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7953YM02_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7953YM02_5.jpg"")"," "
"7953YM03","NK7953YM03","6","1710","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7953YM03_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7953YM03_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7953YM03_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7953YM03_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7953YM03_5.jpg"")"," "
"7953YM04","NK7953YM04","8","1710","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7953YM04_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7953YM04_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7953YM04_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7953YM04_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7953YM04_5.jpg"")"," "
"7953YM05","NK7953YM05","4","1500","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7953YM05_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7953YM05_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7953YM05_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7953YM05_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7953YM05_5.jpg"")"," "
"7953YM06","NK7953YM06","6","1500","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7953YM06_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7953YM06_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7953YM06_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7953YM06_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7953YM06_5.jpg"")"," "
"7954BM02","NK7954BM02","14","1520","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7954BM02_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7954BM02_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7954BM02_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7954BM02_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7954BM02_5.jpg"")"," "
"7954SM06","NK7954SM06","3","875","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7954SM06_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7954SM06_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7954SM06_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7954SM06_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7954SM06_5.jpg"")"," "
"7954SM07","NK7954SM07","16","1155","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7954SM07_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7954SM07_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7954SM07_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7954SM07_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7954SM07_5.jpg"")"," "
"7954YL07","NK7954YL07","17","875","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7954YL07_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7954YL07_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7954YL07_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7954YL07_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7954YL07_5.jpg"")"," "
"7954YM01","NK7954YM01","31","1340","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7954YM01_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7954YM01_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7954YM01_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7954YM01_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7954YM01_5.jpg"")"," "
"7954YM02","NK7954YM02","10","1340","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7954YM02_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7954YM02_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7954YM02_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7954YM02_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7954YM02_5.jpg"")"," "
"7965PP01","NK7965PP01","1","840","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7965PP01_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7965PP01_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7965PP01_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7965PP01_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7965PP01_5.jpg"")"," "
"7982PP01","NK7982PP01","28","405","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP01_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP01_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP01_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP01_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP01_5.jpg"")"," "
"7982PP02","NK7982PP02","27","405","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP02_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP02_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP02_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP02_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP02_5.jpg"")"," "
"7982PP03","NK7982PP03","19","405","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP03_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP03_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP03_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP03_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP03_5.jpg"")"," "
"7982PP04","NK7982PP04","14","405","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP04_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP04_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP04_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP04_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP04_5.jpg"")"," "
"7982PP05","NK7982PP05","11","405","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP05_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP05_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP05_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP05_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP05_5.jpg"")"," "
"7982PP06","NK7982PP06","9","405","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP06_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP06_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP06_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP06_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP06_5.jpg"")"," "
"7982PP07","NK7982PP07","8","405","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP07_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP07_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP07_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP07_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7982PP07_5.jpg"")"," "
"7987YM03W","NK7987YM03W","3","1155","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7987YM03W_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7987YM03W_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7987YM03W_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7987YM03W_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7987YM03W_5.jpg"")"," "
"7987YM05W","NK7987YM05W","10","855","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7987YM05W_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7987YM05W_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7987YM05W_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7987YM05W_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7987YM05W_5.jpg"")"," "
"7987YM06W","NK7987YM06W","44","855","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7987YM06W_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7987YM06W_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7987YM06W_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7987YM06W_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7987YM06W_5.jpg"")"," "
"7987YM07W","NK7987YM07W","2","1225","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7987YM07W_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7987YM07W_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7987YM07W_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7987YM07W_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7987YM07W_5.jpg"")"," "
"7987YM08W","NK7987YM08W","9","1225","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7987YM08W_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7987YM08W_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7987YM08W_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7987YM08W_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7987YM08W_5.jpg"")"," "
"7988PP01","NK7988PP01","5","1120","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7988PP01_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7988PP01_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7988PP01_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7988PP01_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7988PP01_5.jpg"")"," "
"7988PP02","NK7988PP02","4","1120","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7988PP02_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7988PP02_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7988PP02_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7988PP02_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7988PP02_5.jpg"")"," "
"7988PP03","NK7988PP03","4","1120","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7988PP03_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7988PP03_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7988PP03_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7988PP03_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7988PP03_5.jpg"")"," "
"7998BM01","NK7998BM01","8","1775","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7998BM01_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7998BM01_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7998BM01_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7998BM01_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7998BM01_5.jpg"")"," "
"7998SM01","NK7998SM01","7","1220","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7998SM01_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7998SM01_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7998SM01_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7998SM01_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7998SM01_5.jpg"")"," "
"7998SM02","NK7998SM02","11","1220","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7998SM02_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7998SM02_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7998SM02_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7998SM02_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7998SM02_5.jpg"")"," "
"7998YM01","NK7998YM01","9","1590","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7998YM01_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7998YM01_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7998YM01_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7998YM01_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7998YM01_5.jpg"")"," "
"7998YM03","NK7998YM03","1","1890","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7998YM03_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7998YM03_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7998YM03_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7998YM03_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7998YM03_5.jpg"")"," "
"7999SM01","NK7999SM01","6","1380","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7999SM01_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7999SM01_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7999SM01_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7999SM01_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7999SM01_5.jpg"")"," "
"7999SM02","NK7999SM02","2","1380","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7999SM02_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7999SM02_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7999SM02_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7999SM02_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/7999SM02_5.jpg"")"," "
"8021YL05","NK8021YL05","1","965","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8021YL05_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8021YL05_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8021YL05_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8021YL05_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8021YL05_5.jpg"")"," "
"8021YM05","NK8021YM05","2","1150","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8021YM05_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8021YM05_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8021YM05_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8021YM05_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8021YM05_5.jpg"")"," "
"8048SM04","NK8048SM04","4","1150","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8048SM04_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8048SM04_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8048SM04_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8048SM04_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8048SM04_5.jpg"")"," "
"8048YM01","NK8048YM01","17","1265","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8048YM01_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8048YM01_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8048YM01_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8048YM01_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8048YM01_5.jpg"")"," "
"8048YM02","NK8048YM02","16","1265","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8048YM02_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8048YM02_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8048YM02_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8048YM02_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8048YM02_5.jpg"")"," "
"8048YM03","NK8048YM03","5","1265","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8048YM03_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8048YM03_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8048YM03_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8048YM03_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8048YM03_5.jpg"")"," "
"8060SL01","NK8060SL01","8","780","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060SL01_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060SL01_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060SL01_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060SL01_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060SL01_5.jpg"")"," "
"8060SL02","NK8060SL02","1","780","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060SL02_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060SL02_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060SL02_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060SL02_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060SL02_5.jpg"")"," "
"8060SM01","NK8060SM01","1","825","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060SM01_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060SM01_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060SM01_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060SM01_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060SM01_5.jpg"")"," "
"8060SM02","NK8060SM02","4","825","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060SM02_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060SM02_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060SM02_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060SM02_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060SM02_5.jpg"")"," "
"8060YL01","NK8060YL01","14","825","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060YL01_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060YL01_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060YL01_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060YL01_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060YL01_5.jpg"")"," "
"8060YL02","NK8060YL02","3","825","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060YL02_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060YL02_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060YL02_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060YL02_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060YL02_5.jpg"")"," "
"8060YL03","NK8060YL03","23","825","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060YL03_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060YL03_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060YL03_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060YL03_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8060YL03_5.jpg"")"," "
"8063YM01","NK8063YM01","7","1475","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8063YM01_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8063YM01_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8063YM01_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8063YM01_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8063YM01_5.jpg"")"," "
"8063YM02","NK8063YM02","6","1475","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8063YM02_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8063YM02_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8063YM02_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8063YM02_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8063YM02_5.jpg"")"," "
"8063YM03","NK8063YM03","12","1750","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8063YM03_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8063YM03_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8063YM03_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8063YM03_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8063YM03_5.jpg"")"," "
"8063YM04","NK8063YM04","8","1750","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8063YM04_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8063YM04_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8063YM04_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8063YM04_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8063YM04_5.jpg"")"," "
"8063YM05","NK8063YM05","3","1380","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8063YM05_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8063YM05_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8063YM05_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8063YM05_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8063YM05_5.jpg"")"," "
"8064YM01","NK8064YM01","12","1360","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8064YM01_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8064YM01_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8064YM01_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8064YM01_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8064YM01_5.jpg"")"," "
"8065YM01","NK8065YM01","13","1635","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8065YM01_1.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8065YM01_2.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8065YM01_3.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8065YM01_4.jpg"")","=IMAGE(""https://staticimg.titan.co.in/Sonata/Catalog/8065YM01_5.jpg"")"," "
